order_id,restaurant_id,order_date,revenue,delivery_time,customer_rating
13872,1077,2024-03-07,45.96,30,3.3
13873,1077,2024-04-12,118.16,24,4.1
13874,1077,2024-02-22,133.66,26,3.4
13875,1077,2024-01-09,151.57,51,3.5
13876,1077,2024-02-05,164.62,60,3.1
13877,1077,2024-03-04,103.68,48,3.7
13878,1077,2024-04-27,174.46,28,4.0
13879,1077,2024-04-15,145.76,36,4.0
13880,1077,2024-05-13,179.66,53,3.0
13881,1077,2024-06-13,180.08,52,3.4
13882,1077,2024-01-05,93.9,48,2.9
13883,1077,2024-01-10,128.47,24,2.7
13884,1077,2024-01-29,63.39,32,3.6
13885,1077,2024-02-18,193.88,56,2.9
13886,1077,2024-03-06,117.09,20,3.0
13887,1077,2024-06-15,46.86,53,3.6
13888,1077,2024-04-22,30.33,36,4.3
13889,1077,2024-06-10,93.66,43,4.0
13890,1077,2024-04-18,143.21,32,3.1
13891,1077,2024-02-21,120.52,37,3.6
13892,1077,2024-06-08,50.27,56,3.0
13893,1077,2024-02-24,45.61,53,3.3
13894,1077,2024-02-03,87.85,24,4.7
13895,1077,2024-03-07,55.25,58,3.1
13896,1077,2024-02-29,49.08,24,3.3
13897,1077,2024-06-01,157.21,37,3.7
13898,1077,2024-01-24,85.13,53,2.6
13899,1077,2024-06-15,189.98,31,3.8
13900,1077,2024-06-14,143.24,39,4.4
13901,1077,2024-04-24,188.87,58,3.3
13902,1077,2024-01-07,177.89,50,3.7
13903,1077,2024-02-05,175.96,50,2.7
13904,1077,2024-01-03,154.12,45,4.1
13905,1077,2024-04-10,101.54,56,4.4
13906,1077,2024-06-15,199.14,27,2.9
13907,1077,2024-04-17,110.05,58,4.0
13908,1077,2024-05-18,56.05,30,4.1
13909,1077,2024-06-09,43.56,47,4.8
13910,1077,2024-01-13,119.17,48,3.5
13911,1077,2024-05-17,104.2,41,4.2
13912,1077,2024-03-20,115.82,46,2.9
13913,1077,2024-06-03,118.44,24,3.8
13914,1077,2024-03-25,196.34,55,4.3
13915,1077,2024-02-15,95.08,58,2.9
13916,1077,2024-02-25,132.22,34,3.3
13917,1077,2024-03-17,44.53,57,4.3
13918,1077,2024-01-09,119.14,60,3.7
13919,1077,2024-04-25,84.4,48,3.9
13920,1077,2024-06-15,195.82,34,4.2
13921,1077,2024-06-21,96.39,52,3.1
13922,1078,2024-01-06,184.0,57,3.0
13923,1078,2024-04-01,68.58,56,4.1
13924,1078,2024-01-27,164.55,56,2.7
13925,1078,2024-06-26,180.37,50,4.1
13926,1078,2024-03-31,143.87,33,4.4
13927,1078,2024-02-21,148.77,57,4.2
13928,1078,2024-05-29,155.11,20,4.1
13929,1078,2024-02-14,113.82,37,4.5
13930,1078,2024-01-17,177.21,31,3.7
13931,1078,2024-05-10,152.7,24,4.2
13932,1078,2024-06-17,107.45,42,4.0
13933,1078,2024-01-16,126.34,52,4.7
13934,1078,2024-03-26,137.52,23,3.0
13935,1078,2024-06-05,31.39,32,2.8
13936,1078,2024-04-06,48.52,40,2.7
13937,1078,2024-03-04,42.4,49,4.6
13938,1078,2024-05-18,99.3,53,4.0
13939,1078,2024-01-14,110.95,55,3.7
13940,1078,2024-01-27,128.94,60,3.8
13941,1078,2024-05-18,121.32,47,4.1
13942,1078,2024-01-20,93.67,36,3.4
13943,1078,2024-01-10,192.91,59,5.0
13944,1078,2024-03-24,83.24,21,2.7
13945,1078,2024-04-26,103.39,51,3.8
13946,1078,2024-03-15,137.6,44,4.4
13947,1078,2024-05-30,128.61,57,4.8
13948,1078,2024-02-26,197.35,44,3.8
13949,1078,2024-02-12,198.55,49,4.6
13950,1078,2024-06-12,115.62,49,3.2
13951,1078,2024-03-16,161.16,21,4.6
13952,1078,2024-05-07,43.49,54,3.9
13953,1078,2024-01-02,86.68,50,3.5
13954,1078,2024-05-03,197.89,24,4.4
13955,1078,2024-04-15,195.52,40,2.7
13956,1078,2024-02-25,91.89,37,4.6
13957,1078,2024-05-05,93.71,30,3.4
13958,1078,2024-02-06,173.28,53,4.7
13959,1078,2024-05-02,172.06,31,4.2
13960,1078,2024-05-13,184.41,52,3.7
13961,1078,2024-04-30,62.14,44,3.2
13962,1078,2024-04-01,69.4,51,2.7
13963,1078,2024-03-02,111.94,58,2.7
13964,1078,2024-06-13,84.58,26,3.0
13965,1078,2024-04-12,68.2,34,2.7
13966,1078,2024-05-06,40.54,38,4.8
13967,1078,2024-06-14,79.67,59,4.4
13968,1078,2024-01-22,111.29,54,2.7
13969,1078,2024-01-28,67.2,52,2.7
13970,1078,2024-06-04,43.02,21,3.6
13971,1078,2024-05-19,82.56,54,2.7
13972,1078,2024-04-23,134.18,48,4.7
13973,1078,2024-02-03,35.78,57,2.8
13974,1078,2024-05-04,175.45,60,4.2
13975,1078,2024-05-28,167.48,22,2.8
13976,1078,2024-04-02,39.72,60,3.8
13977,1078,2024-04-01,61.56,48,4.3
13978,1078,2024-01-17,52.45,37,3.1
13979,1078,2024-02-21,197.77,50,2.6
13980,1078,2024-01-26,125.16,25,3.3
13981,1078,2024-04-28,161.46,30,3.1
13982,1078,2024-01-31,156.2,35,4.7
13983,1078,2024-02-16,130.08,49,2.6
13984,1078,2024-05-23,43.1,21,3.6
13985,1078,2024-03-17,43.09,55,4.7
13986,1078,2024-06-25,127.14,34,4.6
13987,1078,2024-06-25,175.82,33,2.9
13988,1078,2024-02-16,63.99,53,4.7
13989,1078,2024-03-03,30.79,38,2.9
13990,1078,2024-01-20,136.92,50,3.7
13991,1078,2024-02-24,75.68,54,4.1
13992,1078,2024-06-15,74.37,59,5.0
13993,1078,2024-03-10,33.07,52,2.5
13994,1078,2024-01-27,88.16,37,2.7
13995,1078,2024-04-05,38.09,48,4.1
13996,1078,2024-03-16,161.27,27,2.5
13997,1078,2024-06-26,87.74,20,3.9
13998,1078,2024-02-03,32.47,52,4.5
13999,1078,2024-04-07,182.46,48,3.4
14000,1078,2024-04-22,108.44,60,4.1
14001,1078,2024-02-04,34.51,56,2.6
14002,1078,2024-01-16,71.64,47,3.9
14003,1078,2024-01-14,61.38,36,4.1
14004,1078,2024-04-09,77.4,56,4.6
14005,1078,2024-05-14,113.97,29,3.7
14006,1078,2024-04-03,160.3,47,2.7
14007,1078,2024-06-12,190.39,33,4.7
14008,1078,2024-05-13,73.0,36,4.3
14009,1078,2024-03-01,110.27,46,3.4
14010,1078,2024-05-16,157.81,44,4.8
14011,1078,2024-06-08,50.28,31,2.8
14012,1078,2024-06-16,198.44,38,3.6
14013,1078,2024-04-04,57.43,23,3.2
14014,1078,2024-06-17,186.43,49,2.6
14015,1078,2024-02-17,78.79,47,3.2
14016,1078,2024-06-22,77.51,53,3.7
14017,1079,2024-04-18,176.72,56,4.6
14018,1079,2024-04-06,77.39,46,4.6
14019,1079,2024-02-24,97.37,46,4.5
14020,1079,2024-03-18,44.11,39,4.9
14021,1079,2024-02-15,74.1,48,3.4
14022,1079,2024-03-28,191.06,42,3.8
14023,1079,2024-02-22,119.17,59,2.5
14024,1079,2024-02-08,93.32,37,4.8
14025,1079,2024-01-16,77.68,33,4.6
14026,1079,2024-05-21,148.23,39,3.0
14027,1079,2024-04-22,97.78,36,4.1
14028,1079,2024-05-13,144.05,45,2.9
14029,1079,2024-04-09,111.47,60,3.4
14030,1079,2024-04-03,161.15,32,3.5
14031,1079,2024-06-26,49.93,29,4.2
14032,1079,2024-02-04,177.4,53,4.1
14033,1079,2024-04-03,86.1,47,4.3
14034,1079,2024-01-23,72.75,34,4.0
14035,1079,2024-02-12,197.35,40,3.4
14036,1079,2024-06-17,133.78,45,2.6
14037,1079,2024-04-09,135.74,50,4.2
14038,1079,2024-06-26,53.03,54,4.9
14039,1079,2024-04-28,68.69,36,4.6
14040,1079,2024-01-12,187.12,59,3.4
14041,1079,2024-01-19,176.63,23,4.0
14042,1079,2024-02-25,174.49,26,4.5
14043,1079,2024-02-02,32.17,24,4.4
14044,1079,2024-05-16,138.09,41,4.6
14045,1079,2024-04-08,180.96,37,2.9
14046,1079,2024-04-19,130.94,49,3.3
14047,1079,2024-06-23,156.81,50,4.6
14048,1079,2024-05-25,96.14,57,3.3
14049,1079,2024-01-11,42.64,54,3.3
14050,1079,2024-03-04,153.53,50,3.0
14051,1079,2024-04-09,66.39,59,3.7
14052,1079,2024-05-11,167.87,33,4.3
14053,1079,2024-02-11,108.91,38,2.6
14054,1079,2024-05-04,166.11,21,4.0
14055,1079,2024-01-05,121.95,44,2.9
14056,1079,2024-05-05,92.53,32,4.5
14057,1079,2024-04-03,72.3,49,4.7
14058,1079,2024-04-24,113.12,56,4.7
14059,1079,2024-04-02,122.75,54,3.1
14060,1079,2024-06-24,186.89,48,4.9
14061,1079,2024-02-13,96.62,56,3.2
14062,1079,2024-04-11,129.79,50,4.8
14063,1079,2024-01-25,166.48,38,3.4
14064,1079,2024-03-04,106.52,22,3.6
14065,1079,2024-06-19,67.42,24,3.4
14066,1079,2024-04-13,166.62,52,2.8
14067,1079,2024-05-30,187.33,54,4.0
14068,1079,2024-03-05,163.95,49,4.6
14069,1079,2024-04-28,193.67,25,2.8
14070,1079,2024-02-18,165.38,51,2.7
14071,1079,2024-06-27,145.89,34,3.8
14072,1079,2024-03-01,128.33,52,2.5
14073,1079,2024-01-16,76.35,26,4.1
14074,1079,2024-05-29,38.22,60,2.6
14075,1079,2024-03-29,65.38,47,3.5
14076,1079,2024-02-16,105.28,51,3.2
14077,1079,2024-06-24,57.45,42,4.1
14078,1079,2024-02-09,128.29,41,3.6
14079,1079,2024-01-17,161.93,23,2.7
14080,1079,2024-01-16,58.61,26,3.8
14081,1079,2024-02-01,67.33,38,4.4
14082,1079,2024-02-06,141.39,46,4.3
14083,1079,2024-01-13,192.04,26,4.4
14084,1079,2024-04-12,72.7,42,4.0
14085,1079,2024-02-26,166.36,58,3.3
14086,1079,2024-05-06,110.79,40,3.5
14087,1079,2024-06-28,111.78,41,3.2
14088,1079,2024-04-21,118.62,37,3.5
14089,1079,2024-03-06,93.19,40,3.5
14090,1079,2024-01-21,80.86,52,2.9
14091,1079,2024-05-10,123.17,41,4.8
14092,1079,2024-05-15,88.57,35,3.0
14093,1079,2024-03-10,80.72,26,3.0
14094,1079,2024-05-07,107.03,27,2.7
14095,1079,2024-05-29,163.48,48,4.3
14096,1079,2024-05-17,144.25,36,4.1
14097,1079,2024-02-14,152.75,41,3.9
14098,1079,2024-05-01,173.34,47,3.3
14099,1079,2024-01-02,120.36,56,4.1
14100,1079,2024-05-20,183.68,40,4.2
14101,1079,2024-06-05,82.71,55,2.7
14102,1079,2024-03-23,51.68,34,4.3
14103,1079,2024-05-21,61.34,38,3.0
14104,1079,2024-02-26,138.26,42,4.5
14105,1079,2024-02-03,46.03,47,3.2
14106,1079,2024-04-16,121.04,46,4.6
14107,1079,2024-02-14,95.95,34,4.0
14108,1079,2024-01-17,146.13,45,3.4
14109,1079,2024-05-12,87.75,41,3.0
14110,1079,2024-01-30,56.65,39,2.5
14111,1079,2024-01-24,164.34,51,2.8
14112,1079,2024-03-13,171.11,52,3.7
14113,1079,2024-06-08,55.45,48,4.2
14114,1079,2024-01-20,119.61,34,3.6
14115,1079,2024-05-02,84.08,59,3.8
14116,1079,2024-04-13,82.45,30,3.1
14117,1079,2024-02-05,157.73,56,3.9
14118,1079,2024-02-18,164.74,48,3.4
14119,1079,2024-06-20,173.17,58,4.3
14120,1079,2024-04-23,64.13,44,4.8
14121,1079,2024-04-26,130.0,36,2.6
14122,1079,2024-02-14,194.56,48,3.8
14123,1079,2024-01-27,36.36,39,4.7
14124,1079,2024-04-28,140.81,59,3.3
14125,1079,2024-04-03,101.04,33,2.7
14126,1079,2024-02-24,89.05,58,2.7
14127,1079,2024-02-04,69.52,36,2.9
14128,1079,2024-01-13,169.5,60,3.6
14129,1079,2024-02-08,78.15,60,3.5
14130,1079,2024-05-25,158.92,49,3.5
14131,1079,2024-03-08,162.76,50,3.1
14132,1079,2024-01-31,168.04,48,4.5
14133,1079,2024-01-24,181.71,41,2.7
14134,1079,2024-06-14,118.96,26,4.0
14135,1079,2024-05-23,116.65,59,3.6
14136,1079,2024-04-20,192.08,58,4.1
14137,1079,2024-05-31,48.31,44,2.8
14138,1080,2024-03-01,45.51,52,4.1
14139,1080,2024-02-13,198.66,44,3.7
14140,1080,2024-01-31,85.06,23,4.2
14141,1080,2024-06-01,56.49,25,2.7
14142,1080,2024-01-19,190.51,32,4.1
14143,1080,2024-02-23,134.15,36,3.0
14144,1080,2024-02-21,145.35,59,3.5
14145,1080,2024-04-30,48.01,36,2.9
14146,1080,2024-03-26,82.12,51,2.6
14147,1080,2024-06-02,94.2,49,3.5
14148,1080,2024-05-23,119.87,54,2.6
14149,1080,2024-01-27,179.24,24,4.6
14150,1080,2024-01-06,105.92,49,4.4
14151,1080,2024-06-06,97.64,57,4.5
14152,1080,2024-02-10,72.54,59,3.5
14153,1080,2024-05-23,136.11,55,2.9
14154,1080,2024-05-15,101.52,54,3.7
14155,1080,2024-05-31,93.56,35,4.4
14156,1080,2024-02-03,136.23,56,3.9
14157,1080,2024-03-28,130.82,53,2.7
14158,1080,2024-01-19,142.33,38,4.0
14159,1080,2024-02-03,153.78,31,3.2
14160,1080,2024-06-07,152.27,53,2.7
14161,1080,2024-01-22,188.01,60,3.2
14162,1080,2024-01-22,58.76,52,4.4
14163,1080,2024-04-28,58.39,47,2.9
14164,1080,2024-03-13,142.43,42,2.7
14165,1080,2024-05-03,79.22,37,4.9
14166,1080,2024-04-07,172.05,47,3.8
14167,1080,2024-05-30,177.47,36,4.3
14168,1080,2024-03-25,56.85,51,3.8
14169,1080,2024-05-23,194.24,42,3.3
14170,1080,2024-06-26,169.6,34,3.1
14171,1080,2024-02-16,57.66,35,2.9
14172,1080,2024-03-09,41.54,54,3.8
14173,1080,2024-01-23,31.92,31,3.3
14174,1080,2024-01-01,75.71,57,5.0
14175,1080,2024-05-03,131.98,54,2.9
14176,1080,2024-05-21,124.9,54,5.0
14177,1080,2024-03-19,89.72,52,4.3
14178,1080,2024-03-09,59.33,60,4.6
14179,1080,2024-05-30,154.31,21,2.8
14180,1080,2024-03-06,176.8,55,4.4
14181,1080,2024-02-21,110.79,59,3.0
14182,1080,2024-02-09,126.2,22,4.7
14183,1080,2024-05-02,53.87,33,3.6
14184,1080,2024-05-06,35.34,32,2.8
14185,1080,2024-06-04,155.26,52,4.5
14186,1080,2024-04-12,171.02,34,4.7
14187,1080,2024-03-03,179.32,42,4.3
14188,1080,2024-01-22,124.63,22,4.3
14189,1080,2024-03-16,160.25,37,3.8
14190,1080,2024-03-08,51.07,53,4.5
14191,1080,2024-04-21,145.59,30,2.6
14192,1080,2024-06-19,65.06,55,4.4
14193,1080,2024-06-18,134.36,31,2.8
14194,1080,2024-04-11,187.01,55,3.8
14195,1080,2024-05-13,184.43,36,3.8
14196,1080,2024-01-01,170.73,44,2.6
14197,1080,2024-05-13,95.45,31,3.1
14198,1080,2024-06-10,116.87,58,4.2
14199,1080,2024-02-07,162.12,32,4.5
14200,1080,2024-03-21,118.17,45,3.5
14201,1080,2024-04-16,78.69,32,2.8
14202,1080,2024-01-20,195.91,26,3.9
14203,1080,2024-05-20,132.04,44,4.7
14204,1080,2024-04-06,98.35,46,3.2
14205,1080,2024-02-28,99.66,51,4.4
14206,1080,2024-04-16,149.07,30,4.9
14207,1080,2024-05-25,67.24,34,3.7
14208,1080,2024-02-03,162.06,37,2.6
14209,1080,2024-06-24,198.7,44,3.3
14210,1080,2024-06-25,157.44,42,4.0
14211,1080,2024-05-05,52.43,45,4.8
14212,1080,2024-01-22,130.9,28,4.0
14213,1080,2024-04-01,74.68,55,4.7
14214,1080,2024-05-31,198.51,53,4.9
14215,1080,2024-03-01,108.99,51,3.8
14216,1080,2024-03-27,75.44,43,2.6
14217,1080,2024-02-10,57.75,32,2.6
14218,1080,2024-06-12,94.32,46,4.8
14219,1080,2024-03-18,46.88,38,4.7
14220,1080,2024-03-18,197.61,57,4.1
14221,1080,2024-02-12,178.56,22,2.6
14222,1080,2024-03-18,68.97,42,3.7
14223,1080,2024-05-24,57.3,41,3.1
14224,1080,2024-04-19,139.49,33,4.0
14225,1080,2024-02-14,56.83,47,3.0
14226,1080,2024-05-18,84.84,41,3.1
14227,1080,2024-06-03,149.68,52,4.4
14228,1080,2024-01-23,181.22,40,2.9
14229,1080,2024-04-21,101.28,25,3.2
14230,1080,2024-04-28,81.94,26,2.7
14231,1080,2024-01-20,160.33,42,3.5
14232,1080,2024-05-21,98.09,27,3.3
14233,1080,2024-02-22,82.25,36,4.1
14234,1080,2024-02-01,154.12,39,3.1
14235,1080,2024-06-06,194.77,28,4.9
14236,1080,2024-06-06,66.56,40,3.4
14237,1081,2024-05-18,193.33,22,3.0
14238,1081,2024-06-20,158.1,50,2.7
14239,1081,2024-01-22,148.97,51,3.9
14240,1081,2024-01-06,114.98,36,3.8
14241,1081,2024-02-06,67.92,54,3.8
14242,1081,2024-05-06,175.97,39,2.6
14243,1081,2024-01-17,32.7,30,4.7
14244,1081,2024-05-19,60.51,24,3.7
14245,1081,2024-05-03,172.12,47,4.0
14246,1081,2024-04-21,185.24,36,4.2
14247,1081,2024-06-19,133.04,57,3.6
14248,1081,2024-04-09,69.61,44,4.3
14249,1081,2024-04-15,37.86,36,4.9
14250,1081,2024-03-07,48.65,42,3.0
14251,1081,2024-03-31,187.36,58,2.6
14252,1081,2024-06-07,183.03,50,4.0
14253,1081,2024-01-28,92.21,30,3.3
14254,1081,2024-01-17,165.68,58,3.6
14255,1081,2024-03-15,132.04,49,4.2
14256,1081,2024-05-02,130.43,28,4.0
14257,1081,2024-04-07,43.25,25,3.1
14258,1081,2024-01-22,38.76,56,4.5
14259,1081,2024-01-16,186.6,40,3.4
14260,1081,2024-06-11,56.3,31,3.7
14261,1081,2024-01-10,57.77,57,5.0
14262,1081,2024-05-17,111.89,29,2.5
14263,1081,2024-03-21,119.96,28,3.6
14264,1081,2024-02-25,75.47,40,4.2
14265,1081,2024-06-18,104.11,25,2.9
14266,1081,2024-02-15,45.33,42,3.0
14267,1081,2024-04-15,64.32,59,3.3
14268,1081,2024-05-08,86.03,26,3.1
14269,1081,2024-05-13,110.06,33,2.6
14270,1081,2024-03-22,146.44,60,4.9
14271,1081,2024-02-29,124.85,56,2.8
14272,1081,2024-02-02,195.66,25,4.6
14273,1081,2024-01-04,79.77,39,2.5
14274,1081,2024-02-02,139.72,37,3.9
14275,1081,2024-06-08,144.7,23,3.3
14276,1081,2024-02-17,143.23,46,2.7
14277,1081,2024-01-06,197.19,50,3.0
14278,1081,2024-02-19,59.68,24,4.5
14279,1081,2024-03-10,34.77,46,4.5
14280,1081,2024-03-28,105.32,41,3.5
14281,1081,2024-04-13,186.13,33,4.8
14282,1081,2024-02-04,59.72,49,4.7
14283,1081,2024-01-25,148.36,40,4.6
14284,1081,2024-05-08,82.34,24,4.7
14285,1081,2024-06-26,137.87,28,4.5
14286,1081,2024-03-03,55.01,43,4.5
14287,1081,2024-06-17,189.18,51,3.9
14288,1081,2024-05-11,150.1,59,2.7
14289,1081,2024-03-28,83.26,58,2.9
14290,1081,2024-03-29,38.92,57,4.7
14291,1081,2024-06-03,177.74,51,2.8
14292,1081,2024-04-15,105.14,40,2.7
14293,1081,2024-03-03,89.36,31,3.7
14294,1081,2024-04-04,109.81,33,4.7
14295,1081,2024-01-08,38.57,40,3.3
14296,1081,2024-01-10,65.77,38,4.0
14297,1081,2024-02-10,115.28,58,4.0
14298,1081,2024-04-15,105.03,32,3.6
14299,1081,2024-06-17,103.03,50,2.7
14300,1081,2024-05-27,62.63,41,4.7
14301,1081,2024-01-30,101.89,45,3.3
14302,1081,2024-04-09,73.47,32,3.0
14303,1081,2024-04-30,135.24,49,3.0
14304,1081,2024-05-04,147.49,33,3.4
14305,1081,2024-01-20,173.92,25,3.1
14306,1081,2024-06-17,51.17,56,2.6
14307,1081,2024-04-18,56.28,39,2.5
14308,1081,2024-03-11,70.23,49,3.1
14309,1081,2024-01-25,113.93,52,3.1
14310,1081,2024-02-16,187.11,60,2.6
14311,1081,2024-03-12,113.96,26,2.6
14312,1081,2024-01-21,199.85,59,3.0
14313,1081,2024-01-04,34.24,57,5.0
14314,1081,2024-01-05,150.09,44,4.5
14315,1081,2024-01-01,186.39,42,4.6
14316,1081,2024-06-23,32.5,53,4.5
14317,1081,2024-01-28,147.88,44,2.7
14318,1081,2024-04-01,135.63,60,4.7
14319,1081,2024-02-06,119.74,29,4.9
14320,1081,2024-01-11,46.58,41,2.8
14321,1081,2024-05-11,135.17,58,3.2
14322,1081,2024-04-15,109.92,44,4.5
14323,1081,2024-01-16,99.72,51,4.3
14324,1081,2024-05-31,88.94,30,3.3
14325,1081,2024-05-03,95.88,51,2.9
14326,1081,2024-01-20,166.1,45,4.1
14327,1081,2024-04-05,77.31,47,2.9
14328,1081,2024-03-13,110.46,37,4.7
14329,1081,2024-01-08,74.54,27,4.7
14330,1081,2024-03-01,60.04,32,3.2
14331,1081,2024-02-05,170.07,34,5.0
14332,1081,2024-02-25,92.73,25,3.9
14333,1081,2024-04-20,124.08,34,4.7
14334,1081,2024-04-04,147.39,22,3.1
14335,1081,2024-05-10,191.01,40,3.4
14336,1081,2024-03-26,81.77,42,4.7
14337,1081,2024-04-24,104.57,23,3.2
14338,1081,2024-06-07,168.75,49,3.9
14339,1081,2024-03-26,186.47,28,3.0
14340,1081,2024-06-23,197.99,43,3.4
14341,1081,2024-02-20,51.54,23,3.9
14342,1081,2024-05-25,146.97,44,3.5
14343,1081,2024-01-08,161.09,27,2.9
14344,1082,2024-01-19,192.78,20,3.3
14345,1082,2024-04-01,138.4,37,3.4
14346,1082,2024-03-10,97.67,41,4.6
14347,1082,2024-05-16,121.37,44,3.6
14348,1082,2024-05-28,108.83,49,4.0
14349,1082,2024-04-01,127.11,32,3.2
14350,1082,2024-06-19,60.23,59,3.6
14351,1082,2024-05-11,54.25,59,4.3
14352,1082,2024-03-18,148.21,38,3.9
14353,1082,2024-03-22,161.27,31,2.9
14354,1082,2024-05-17,31.99,47,3.2
14355,1082,2024-05-14,101.18,35,3.5
14356,1082,2024-02-22,104.49,48,3.9
14357,1082,2024-03-30,165.7,54,4.0
14358,1082,2024-01-05,113.12,59,4.6
14359,1082,2024-06-10,30.12,39,4.0
14360,1082,2024-02-14,75.27,29,4.1
14361,1082,2024-01-13,76.05,55,4.1
14362,1082,2024-05-31,85.98,49,3.8
14363,1082,2024-03-04,50.85,57,3.7
14364,1082,2024-06-19,53.05,35,2.5
14365,1082,2024-05-07,87.4,47,3.4
14366,1082,2024-05-09,52.94,28,4.1
14367,1082,2024-01-12,102.46,38,4.7
14368,1082,2024-02-11,33.68,32,3.1
14369,1082,2024-04-21,186.27,28,2.8
14370,1082,2024-06-05,186.48,38,2.6
14371,1082,2024-05-31,123.43,53,4.7
14372,1082,2024-03-29,51.31,21,4.2
14373,1082,2024-04-28,122.73,44,3.8
14374,1082,2024-02-16,175.58,22,3.1
14375,1082,2024-01-25,77.66,35,4.2
14376,1082,2024-06-10,86.77,41,2.7
14377,1082,2024-05-23,53.05,24,4.2
14378,1082,2024-04-18,181.56,51,4.5
14379,1082,2024-04-13,181.45,29,4.5
14380,1082,2024-01-15,188.82,30,3.3
14381,1082,2024-05-04,60.43,51,2.7
14382,1082,2024-01-09,160.07,53,3.1
14383,1082,2024-04-17,140.47,58,4.7
14384,1082,2024-06-24,151.7,51,4.8
14385,1082,2024-02-21,134.74,29,4.6
14386,1082,2024-01-12,58.31,46,2.8
14387,1082,2024-04-12,51.55,48,3.5
14388,1082,2024-02-10,190.97,44,4.6
14389,1082,2024-03-22,119.1,51,3.2
14390,1082,2024-02-09,188.23,36,2.8
14391,1082,2024-04-03,196.64,44,3.1
14392,1082,2024-03-19,76.26,51,4.3
14393,1082,2024-03-04,60.69,30,3.1
14394,1082,2024-06-02,40.79,36,3.0
14395,1082,2024-01-20,82.2,32,3.9
14396,1082,2024-04-16,67.76,45,4.6
14397,1082,2024-04-27,101.57,35,4.4
14398,1082,2024-01-04,86.25,39,4.1
14399,1082,2024-03-12,88.69,60,4.3
14400,1082,2024-02-18,146.17,34,3.6
14401,1082,2024-03-05,155.27,25,4.0
14402,1082,2024-06-04,65.41,20,3.1
14403,1082,2024-03-29,191.62,25,4.2
14404,1082,2024-04-10,186.16,26,2.9
14405,1082,2024-06-05,86.71,26,3.4
14406,1082,2024-04-27,118.62,26,3.6
14407,1082,2024-04-15,77.87,28,2.6
14408,1082,2024-05-19,43.04,28,2.8
14409,1082,2024-02-12,192.1,25,3.4
14410,1082,2024-04-06,117.98,50,3.3
14411,1082,2024-02-21,163.03,28,3.9
14412,1082,2024-02-03,118.92,26,4.5
14413,1082,2024-03-08,80.37,44,4.5
14414,1082,2024-05-25,197.46,38,2.9
14415,1082,2024-04-03,162.65,31,2.8
14416,1082,2024-04-06,82.49,49,4.6
14417,1082,2024-06-24,149.49,20,4.2
14418,1082,2024-04-24,43.93,31,2.8
14419,1082,2024-06-11,50.15,52,4.1
14420,1082,2024-04-02,55.49,58,3.2
14421,1082,2024-06-25,124.22,52,3.1
14422,1082,2024-05-22,102.32,26,3.8
14423,1082,2024-01-08,65.34,32,2.6
14424,1082,2024-05-19,59.72,50,3.4
14425,1082,2024-02-27,65.83,47,3.4
14426,1082,2024-05-19,120.54,56,4.1
14427,1082,2024-04-07,142.2,29,2.8
14428,1082,2024-01-08,180.64,25,2.8
14429,1082,2024-02-11,112.44,50,4.8
14430,1082,2024-06-06,134.4,34,4.3
14431,1082,2024-04-11,151.4,31,3.2
14432,1082,2024-02-24,147.58,28,3.8
14433,1082,2024-05-12,136.23,23,4.7
14434,1082,2024-03-27,113.1,36,3.2
14435,1082,2024-01-09,78.5,25,3.4
14436,1082,2024-04-07,163.83,52,3.6
14437,1082,2024-03-26,112.49,42,4.8
14438,1082,2024-01-08,74.87,25,4.1
14439,1082,2024-03-09,177.36,41,2.9
14440,1082,2024-03-18,185.82,29,3.6
14441,1082,2024-05-14,80.21,27,3.9
14442,1082,2024-05-11,156.64,42,4.6
14443,1082,2024-03-13,170.78,34,4.3
14444,1082,2024-06-25,134.79,48,2.9
14445,1082,2024-05-24,53.69,48,4.9
14446,1082,2024-06-05,179.39,38,2.8
14447,1082,2024-02-06,92.58,56,3.2
14448,1082,2024-03-30,90.61,30,3.1
14449,1082,2024-03-24,90.78,20,4.1
14450,1082,2024-04-29,87.71,29,3.3
14451,1082,2024-02-12,80.16,60,4.6
14452,1082,2024-03-16,154.22,29,4.4
14453,1082,2024-06-12,132.42,46,2.9
14454,1082,2024-04-29,172.63,51,5.0
14455,1082,2024-03-04,86.61,30,3.1
14456,1082,2024-01-21,65.2,60,4.4
14457,1082,2024-04-03,129.59,55,4.5
14458,1082,2024-04-06,100.85,36,3.6
14459,1083,2024-05-25,158.03,46,4.8
14460,1083,2024-02-20,142.05,34,2.8
14461,1083,2024-05-10,115.71,45,2.9
14462,1083,2024-05-08,81.98,20,4.5
14463,1083,2024-02-18,73.4,39,4.6
14464,1083,2024-02-05,57.37,56,4.4
14465,1083,2024-01-26,186.22,49,2.8
14466,1083,2024-03-14,34.38,37,4.7
14467,1083,2024-05-07,55.54,29,4.7
14468,1083,2024-02-15,153.49,56,3.1
14469,1083,2024-01-04,82.91,40,4.0
14470,1083,2024-05-20,159.17,54,4.8
14471,1083,2024-04-04,40.27,38,4.1
14472,1083,2024-05-31,110.89,54,2.7
14473,1083,2024-03-09,95.71,24,3.9
14474,1083,2024-05-03,192.92,38,3.8
14475,1083,2024-04-22,59.52,59,3.9
14476,1083,2024-04-28,137.65,58,3.2
14477,1083,2024-01-08,45.44,35,2.8
14478,1083,2024-05-30,127.91,26,4.3
